file,n_articles,citations_total
../data/raw/6977.jsonl.gz,3,36
../data/raw/6978.jsonl.gz,0,0
../data/raw/6979.jsonl.gz,2,13
../data/raw/698.jsonl.gz,0,0
../data/raw/6980.jsonl.gz,2,4
../data/raw/6981.jsonl.gz,7,38
../data/raw/6982.jsonl.gz,1,3
../data/raw/6983.jsonl.gz,1,12
../data/raw/6984.jsonl.gz,3,36
../data/raw/6985.jsonl.gz,6,95
../data/raw/6986.jsonl.gz,5,14
../data/raw/6987.jsonl.gz,11,62
../data/raw/6988.jsonl.gz,6,70
../data/raw/6989.jsonl.gz,11,114
../data/raw/699.jsonl.gz,0,0
../data/raw/6990.jsonl.gz,9,101
../data/raw/6991.jsonl.gz,6,70
../data/raw/6992.jsonl.gz,15,97
../data/raw/6993.jsonl.gz,19,170
../data/raw/6994.jsonl.gz,9,54
../data/raw/6995.jsonl.gz,6,56
../data/raw/6996.jsonl.gz,10,81
../data/raw/6997.jsonl.gz,9,101
../data/raw/6998.jsonl.gz,23,273
../data/raw/6999.jsonl.gz,20,195
../data/raw/7.jsonl.gz,0,0
../data/raw/70.jsonl.gz,17,0
../data/raw/700.jsonl.gz,0,0
../data/raw/7000.jsonl.gz,9,41
../data/raw/7001.jsonl.gz,31,312
../data/raw/7002.jsonl.gz,15,210
../data/raw/7003.jsonl.gz,35,534
../data/raw/7004.jsonl.gz,29,342
../data/raw/7005.jsonl.gz,9,50
../data/raw/7006.jsonl.gz,1,9
../data/raw/7007.jsonl.gz,9,103
../data/raw/7008.jsonl.gz,7,69
../data/raw/7009.jsonl.gz,16,222
../data/raw/701.jsonl.gz,0,0
../data/raw/7010.jsonl.gz,11,134
../data/raw/7011.jsonl.gz,6,66
../data/raw/7012.jsonl.gz,8,148
../data/raw/7013.jsonl.gz,0,0
../data/raw/7014.jsonl.gz,4,34
../data/raw/7015.jsonl.gz,15,84
../data/raw/7016.jsonl.gz,9,50
../data/raw/7017.jsonl.gz,8,53
../data/raw/7018.jsonl.gz,8,102
../data/raw/7019.jsonl.gz,5,45
../data/raw/702.jsonl.gz,0,0
../data/raw/7020.jsonl.gz,7,75
../data/raw/7021.jsonl.gz,2,17
../data/raw/7022.jsonl.gz,0,0
../data/raw/7023.jsonl.gz,1,6
../data/raw/7024.jsonl.gz,0,0
../data/raw/7025.jsonl.gz,1,18
../data/raw/7026.jsonl.gz,8,186
../data/raw/7027.jsonl.gz,7,129
../data/raw/7028.jsonl.gz,14,149
../data/raw/7029.jsonl.gz,10,122
../data/raw/703.jsonl.gz,0,0
../data/raw/7030.jsonl.gz,4,126
../data/raw/7031.jsonl.gz,31,254
../data/raw/7032.jsonl.gz,18,249
../data/raw/7033.jsonl.gz,26,412
../data/raw/7034.jsonl.gz,16,175
../data/raw/7035.jsonl.gz,23,320
../data/raw/7036.jsonl.gz,26,307
../data/raw/7037.jsonl.gz,15,140
../data/raw/7038.jsonl.gz,4,58
../data/raw/7039.jsonl.gz,6,49
../data/raw/704.jsonl.gz,0,0
../data/raw/7040.jsonl.gz,0,0
../data/raw/7041.jsonl.gz,17,126
../data/raw/7042.jsonl.gz,5,32
../data/raw/7043.jsonl.gz,7,42
../data/raw/7044.jsonl.gz,6,66
../data/raw/7045.jsonl.gz,5,38
../data/raw/7046.jsonl.gz,5,53
../data/raw/7047.jsonl.gz,0,0
../data/raw/7048.jsonl.gz,9,99
../data/raw/7049.jsonl.gz,4,31
../data/raw/705.jsonl.gz,0,0
../data/raw/7050.jsonl.gz,13,179
../data/raw/7051.jsonl.gz,14,174
../data/raw/7052.jsonl.gz,14,201
../data/raw/7053.jsonl.gz,12,72
../data/raw/7054.jsonl.gz,0,0
../data/raw/7055.jsonl.gz,0,0
../data/raw/7056.jsonl.gz,11,97
../data/raw/7057.jsonl.gz,8,48
../data/raw/7058.jsonl.gz,3,6
../data/raw/7059.jsonl.gz,17,141
../data/raw/706.jsonl.gz,0,0
../data/raw/7060.jsonl.gz,9,93
../data/raw/7061.jsonl.gz,10,121
../data/raw/7062.jsonl.gz,3,34
../data/raw/7063.jsonl.gz,2,10
../data/raw/7064.jsonl.gz,2,0
../data/raw/7065.jsonl.gz,15,161
../data/raw/7066.jsonl.gz,7,94
../data/raw/7067.jsonl.gz,25,235
../data/raw/7068.jsonl.gz,20,154
../data/raw/7069.jsonl.gz,13,194
../data/raw/707.jsonl.gz,0,0
../data/raw/7070.jsonl.gz,16,206
../data/raw/7071.jsonl.gz,28,366
../data/raw/7072.jsonl.gz,9,80
../data/raw/7073.jsonl.gz,16,174
../data/raw/7074.jsonl.gz,5,18
../data/raw/7075.jsonl.gz,7,74
../data/raw/7076.jsonl.gz,9,54
../data/raw/7077.jsonl.gz,4,12
../data/raw/7078.jsonl.gz,8,206
../data/raw/7079.jsonl.gz,3,16
../data/raw/708.jsonl.gz,0,0
../data/raw/7080.jsonl.gz,10,72
../data/raw/7081.jsonl.gz,5,52
../data/raw/7082.jsonl.gz,9,158
../data/raw/7083.jsonl.gz,9,74
../data/raw/7084.jsonl.gz,6,62
../data/raw/7085.jsonl.gz,10,92
../data/raw/7086.jsonl.gz,1,14
../data/raw/7087.jsonl.gz,8,144
../data/raw/7088.jsonl.gz,4,32
../data/raw/7089.jsonl.gz,12,123
../data/raw/709.jsonl.gz,0,0
../data/raw/7090.jsonl.gz,9,110
../data/raw/7091.jsonl.gz,8,124
../data/raw/7092.jsonl.gz,11,87
../data/raw/7093.jsonl.gz,9,62
../data/raw/7094.jsonl.gz,2,3
../data/raw/7095.jsonl.gz,1,0
../data/raw/7096.jsonl.gz,10,73
../data/raw/7097.jsonl.gz,12,127
../data/raw/7098.jsonl.gz,6,47
../data/raw/7099.jsonl.gz,4,25
../data/raw/71.jsonl.gz,3,0
../data/raw/710.jsonl.gz,0,0
../data/raw/7100.jsonl.gz,8,75
../data/raw/7101.jsonl.gz,15,79
../data/raw/7102.jsonl.gz,8,68
../data/raw/7103.jsonl.gz,23,216
../data/raw/7104.jsonl.gz,32,410
../data/raw/7105.jsonl.gz,38,434
../data/raw/7106.jsonl.gz,23,233
../data/raw/7107.jsonl.gz,19,314
../data/raw/7108.jsonl.gz,14,127
../data/raw/7109.jsonl.gz,14,155
../data/raw/711.jsonl.gz,0,0
../data/raw/7110.jsonl.gz,2,40
../data/raw/7111.jsonl.gz,8,154
../data/raw/7112.jsonl.gz,3,24
../data/raw/7113.jsonl.gz,11,169
../data/raw/7114.jsonl.gz,9,243
../data/raw/7115.jsonl.gz,6,82
../data/raw/7116.jsonl.gz,15,115
../data/raw/7117.jsonl.gz,5,40
../data/raw/7118.jsonl.gz,7,104
../data/raw/7119.jsonl.gz,15,140
../data/raw/712.jsonl.gz,0,0
../data/raw/7120.jsonl.gz,19,249
../data/raw/7121.jsonl.gz,0,0
../data/raw/7122.jsonl.gz,14,172
../data/raw/7123.jsonl.gz,6,45
../data/raw/7124.jsonl.gz,4,22
../data/raw/7125.jsonl.gz,2,201
../data/raw/7126.jsonl.gz,2,11
../data/raw/7127.jsonl.gz,3,18
../data/raw/7128.jsonl.gz,3,83
../data/raw/7129.jsonl.gz,4,44
../data/raw/713.jsonl.gz,0,0
../data/raw/7130.jsonl.gz,4,34
../data/raw/7131.jsonl.gz,5,28
../data/raw/7132.jsonl.gz,9,57
../data/raw/7133.jsonl.gz,11,189
../data/raw/7134.jsonl.gz,9,151
../data/raw/7135.jsonl.gz,10,121
../data/raw/7136.jsonl.gz,1,3
../data/raw/7137.jsonl.gz,1,24
../data/raw/7138.jsonl.gz,2,13
../data/raw/7139.jsonl.gz,0,0
../data/raw/714.jsonl.gz,0,0
../data/raw/7140.jsonl.gz,9,102
../data/raw/7141.jsonl.gz,14,172
../data/raw/7142.jsonl.gz,15,206
../data/raw/7143.jsonl.gz,12,107
../data/raw/7144.jsonl.gz,11,272
../data/raw/7145.jsonl.gz,16,149
../data/raw/7146.jsonl.gz,34,399
../data/raw/7147.jsonl.gz,26,231
../data/raw/7148.jsonl.gz,32,318
../data/raw/7149.jsonl.gz,28,292
../data/raw/715.jsonl.gz,0,0
../data/raw/7150.jsonl.gz,14,75
../data/raw/7151.jsonl.gz,6,16
../data/raw/7152.jsonl.gz,3,12
../data/raw/7153.jsonl.gz,15,252
../data/raw/7154.jsonl.gz,6,50
../data/raw/7155.jsonl.gz,9,142
../data/raw/7156.jsonl.gz,10,104
../data/raw/7157.jsonl.gz,10,259
../data/raw/7158.jsonl.gz,18,254
../data/raw/7159.jsonl.gz,11,153
../data/raw/716.jsonl.gz,0,0
../data/raw/7160.jsonl.gz,5,44
../data/raw/7161.jsonl.gz,13,148
../data/raw/7162.jsonl.gz,1,6
../data/raw/7163.jsonl.gz,7,65
../data/raw/7164.jsonl.gz,12,141
../data/raw/7165.jsonl.gz,6,42
../data/raw/7166.jsonl.gz,5,68
../data/raw/7167.jsonl.gz,4,13
../data/raw/7168.jsonl.gz,2,24
../data/raw/7169.jsonl.gz,5,34
../data/raw/717.jsonl.gz,0,0
../data/raw/7170.jsonl.gz,16,152
../data/raw/7171.jsonl.gz,12,165
../data/raw/7172.jsonl.gz,9,54
../data/raw/7173.jsonl.gz,10,95
../data/raw/7174.jsonl.gz,11,66
../data/raw/7175.jsonl.gz,17,183
../data/raw/7176.jsonl.gz,10,156
../data/raw/7177.jsonl.gz,8,176
../data/raw/7178.jsonl.gz,7,38
../data/raw/7179.jsonl.gz,18,210
../data/raw/718.jsonl.gz,0,0
../data/raw/7180.jsonl.gz,8,112
../data/raw/7181.jsonl.gz,19,236
../data/raw/7182.jsonl.gz,23,326
../data/raw/7183.jsonl.gz,16,148
../data/raw/7184.jsonl.gz,11,206
../data/raw/7185.jsonl.gz,20,188
../data/raw/7186.jsonl.gz,32,434
../data/raw/7187.jsonl.gz,15,111
../data/raw/7188.jsonl.gz,10,84
../data/raw/7189.jsonl.gz,7,68
../data/raw/719.jsonl.gz,0,0
../data/raw/7190.jsonl.gz,15,191
../data/raw/7191.jsonl.gz,14,181
../data/raw/7192.jsonl.gz,9,251
../data/raw/7193.jsonl.gz,8,33
../data/raw/7194.jsonl.gz,8,78
../data/raw/7195.jsonl.gz,1,10
../data/raw/7196.jsonl.gz,10,100
../data/raw/7197.jsonl.gz,15,209
../data/raw/7198.jsonl.gz,6,101
../data/raw/7199.jsonl.gz,3,36
../data/raw/72.jsonl.gz,10,0
../data/raw/720.jsonl.gz,0,0
../data/raw/7200.jsonl.gz,8,105
../data/raw/7201.jsonl.gz,0,0
../data/raw/7202.jsonl.gz,1,2
../data/raw/7203.jsonl.gz,3,8
../data/raw/7204.jsonl.gz,3,13
../data/raw/7205.jsonl.gz,2,4
../data/raw/7206.jsonl.gz,6,90
../data/raw/7207.jsonl.gz,7,42
../data/raw/7208.jsonl.gz,14,154
../data/raw/7209.jsonl.gz,20,199
../data/raw/721.jsonl.gz,0,0
../data/raw/7210.jsonl.gz,20,240
../data/raw/7211.jsonl.gz,17,183
../data/raw/7212.jsonl.gz,20,244
../data/raw/7213.jsonl.gz,10,60
../data/raw/7214.jsonl.gz,20,207
../data/raw/7215.jsonl.gz,16,87
../data/raw/7216.jsonl.gz,11,97
../data/raw/7217.jsonl.gz,13,135
../data/raw/7218.jsonl.gz,12,132
../data/raw/7219.jsonl.gz,11,52
../data/raw/722.jsonl.gz,0,0
../data/raw/7220.jsonl.gz,9,101
../data/raw/7221.jsonl.gz,1,6
../data/raw/7222.jsonl.gz,8,81
../data/raw/7223.jsonl.gz,24,337
../data/raw/7224.jsonl.gz,10,202
../data/raw/7225.jsonl.gz,13,161
../data/raw/7226.jsonl.gz,7,102
../data/raw/7227.jsonl.gz,5,20
../data/raw/7228.jsonl.gz,13,248
../data/raw/7229.jsonl.gz,9,75
../data/raw/723.jsonl.gz,0,0
../data/raw/7230.jsonl.gz,9,136
../data/raw/7231.jsonl.gz,12,132
../data/raw/7232.jsonl.gz,10,65
../data/raw/7233.jsonl.gz,4,70
../data/raw/7234.jsonl.gz,3,17
../data/raw/7235.jsonl.gz,8,116
../data/raw/7236.jsonl.gz,5,82
../data/raw/7237.jsonl.gz,3,24
../data/raw/7238.jsonl.gz,2,8
../data/raw/7239.jsonl.gz,3,1
../data/raw/724.jsonl.gz,0,0
../data/raw/7240.jsonl.gz,3,16
../data/raw/7241.jsonl.gz,0,0
../data/raw/7242.jsonl.gz,10,39
../data/raw/7243.jsonl.gz,22,243
../data/raw/7244.jsonl.gz,13,149
../data/raw/7245.jsonl.gz,44,651
../data/raw/7246.jsonl.gz,26,228
../data/raw/7247.jsonl.gz,37,369
../data/raw/7248.jsonl.gz,11,129
../data/raw/7249.jsonl.gz,6,62
../data/raw/725.jsonl.gz,0,0
../data/raw/7250.jsonl.gz,13,148
../data/raw/7251.jsonl.gz,21,542
../data/raw/7252.jsonl.gz,9,136
../data/raw/7253.jsonl.gz,18,308
../data/raw/7254.jsonl.gz,2,6
../data/raw/7255.jsonl.gz,3,16
../data/raw/7256.jsonl.gz,9,80
../data/raw/7257.jsonl.gz,10,101
../data/raw/7258.jsonl.gz,5,134
../data/raw/7259.jsonl.gz,9,99
../data/raw/726.jsonl.gz,0,0
../data/raw/7260.jsonl.gz,11,108
../data/raw/7261.jsonl.gz,10,85
../data/raw/7262.jsonl.gz,0,0
../data/raw/7263.jsonl.gz,0,0
../data/raw/7264.jsonl.gz,4,30
../data/raw/7265.jsonl.gz,8,230
../data/raw/7266.jsonl.gz,9,61
../data/raw/7267.jsonl.gz,13,199
../data/raw/7268.jsonl.gz,4,92
../data/raw/7269.jsonl.gz,4,108
../data/raw/727.jsonl.gz,0,0
../data/raw/7270.jsonl.gz,2,2
../data/raw/7271.jsonl.gz,1,4
../data/raw/7272.jsonl.gz,3,12
../data/raw/7273.jsonl.gz,4,22
../data/raw/7274.jsonl.gz,9,168
../data/raw/7275.jsonl.gz,11,100
../data/raw/7276.jsonl.gz,3,82
../data/raw/7277.jsonl.gz,14,218
../data/raw/7278.jsonl.gz,4,26
../data/raw/7279.jsonl.gz,13,227
../data/raw/728.jsonl.gz,0,0
../data/raw/7280.jsonl.gz,4,66
../data/raw/7281.jsonl.gz,16,173
../data/raw/7282.jsonl.gz,9,136
../data/raw/7283.jsonl.gz,9,50
../data/raw/7284.jsonl.gz,22,270
../data/raw/7285.jsonl.gz,24,245
../data/raw/7286.jsonl.gz,8,64
../data/raw/7287.jsonl.gz,34,450
../data/raw/7288.jsonl.gz,21,162
../data/raw/7289.jsonl.gz,18,207
../data/raw/729.jsonl.gz,0,0
../data/raw/7290.jsonl.gz,32,375
../data/raw/7291.jsonl.gz,2,4
../data/raw/7292.jsonl.gz,3,30
../data/raw/7293.jsonl.gz,10,164
../data/raw/7294.jsonl.gz,13,186
../data/raw/7295.jsonl.gz,18,289
../data/raw/7296.jsonl.gz,6,30
../data/raw/7297.jsonl.gz,6,128
../data/raw/7298.jsonl.gz,19,216
../data/raw/7299.jsonl.gz,2,66
../data/raw/73.jsonl.gz,9,0
../data/raw/730.jsonl.gz,0,0
../data/raw/7300.jsonl.gz,6,88
../data/raw/7301.jsonl.gz,6,114
../data/raw/7302.jsonl.gz,8,129
../data/raw/7303.jsonl.gz,4,43
../data/raw/7304.jsonl.gz,7,102
../data/raw/7305.jsonl.gz,10,155
../data/raw/7306.jsonl.gz,6,102
../data/raw/7307.jsonl.gz,5,40
../data/raw/7308.jsonl.gz,3,11
../data/raw/7309.jsonl.gz,7,85
../data/raw/731.jsonl.gz,0,0
../data/raw/7310.jsonl.gz,1,0
../data/raw/7311.jsonl.gz,11,83
../data/raw/7312.jsonl.gz,5,115
../data/raw/7313.jsonl.gz,4,15
../data/raw/7314.jsonl.gz,19,239
../data/raw/7315.jsonl.gz,2,10
../data/raw/7316.jsonl.gz,22,196
../data/raw/7317.jsonl.gz,12,116
../data/raw/7318.jsonl.gz,29,404
../data/raw/7319.jsonl.gz,32,335
../data/raw/732.jsonl.gz,0,0
../data/raw/7320.jsonl.gz,19,142
../data/raw/7321.jsonl.gz,15,229
../data/raw/7322.jsonl.gz,10,139
../data/raw/7323.jsonl.gz,4,48
../data/raw/7324.jsonl.gz,7,82
../data/raw/7325.jsonl.gz,4,50
../data/raw/7326.jsonl.gz,10,114
../data/raw/7327.jsonl.gz,11,111
../data/raw/7328.jsonl.gz,4,104
../data/raw/7329.jsonl.gz,5,85
../data/raw/733.jsonl.gz,0,0
../data/raw/7330.jsonl.gz,15,225
../data/raw/7331.jsonl.gz,3,26
../data/raw/7332.jsonl.gz,23,254
../data/raw/7333.jsonl.gz,12,214
../data/raw/7334.jsonl.gz,7,16
../data/raw/7335.jsonl.gz,3,14
../data/raw/7336.jsonl.gz,1,0
../data/raw/7337.jsonl.gz,1,2
../data/raw/7338.jsonl.gz,0,0
../data/raw/7339.jsonl.gz,4,73
../data/raw/734.jsonl.gz,0,0
../data/raw/7340.jsonl.gz,12,185
../data/raw/7341.jsonl.gz,7,114
../data/raw/7342.jsonl.gz,5,62
../data/raw/7343.jsonl.gz,3,2
../data/raw/7344.jsonl.gz,6,22
../data/raw/7345.jsonl.gz,7,98
../data/raw/7346.jsonl.gz,7,88
../data/raw/7347.jsonl.gz,15,212
../data/raw/7348.jsonl.gz,17,239
../data/raw/7349.jsonl.gz,8,81
../data/raw/735.jsonl.gz,0,0
../data/raw/7350.jsonl.gz,0,0
../data/raw/7351.jsonl.gz,0,0
../data/raw/7352.jsonl.gz,1,0
../data/raw/7353.jsonl.gz,0,0
../data/raw/7354.jsonl.gz,0,0
../data/raw/7355.jsonl.gz,0,0
../data/raw/7356.jsonl.gz,0,0
../data/raw/7357.jsonl.gz,0,0
../data/raw/7358.jsonl.gz,0,0
../data/raw/7359.jsonl.gz,0,0
../data/raw/736.jsonl.gz,0,0
../data/raw/7360.jsonl.gz,0,0
../data/raw/7361.jsonl.gz,0,0
../data/raw/7362.jsonl.gz,0,0
../data/raw/7363.jsonl.gz,0,0
../data/raw/7364.jsonl.gz,0,0
../data/raw/7365.jsonl.gz,0,0
../data/raw/7366.jsonl.gz,0,0
../data/raw/7367.jsonl.gz,0,0
../data/raw/7368.jsonl.gz,10,170
../data/raw/7369.jsonl.gz,19,228
../data/raw/737.jsonl.gz,0,0
../data/raw/7370.jsonl.gz,12,179
../data/raw/7371.jsonl.gz,13,247
../data/raw/7372.jsonl.gz,13,59
../data/raw/7373.jsonl.gz,33,374
../data/raw/7374.jsonl.gz,14,223
../data/raw/7375.jsonl.gz,20,268
../data/raw/7376.jsonl.gz,30,512
../data/raw/7377.jsonl.gz,15,94
../data/raw/7378.jsonl.gz,33,525
../data/raw/7379.jsonl.gz,4,39
../data/raw/738.jsonl.gz,0,0
../data/raw/7380.jsonl.gz,9,125
../data/raw/7381.jsonl.gz,19,294
../data/raw/7382.jsonl.gz,8,126
../data/raw/7383.jsonl.gz,9,79
../data/raw/7384.jsonl.gz,6,91
../data/raw/7385.jsonl.gz,0,0
../data/raw/7386.jsonl.gz,0,0
../data/raw/7387.jsonl.gz,0,0
../data/raw/7388.jsonl.gz,2,11
../data/raw/7389.jsonl.gz,16,133
../data/raw/739.jsonl.gz,0,0
../data/raw/7390.jsonl.gz,3,60
../data/raw/7391.jsonl.gz,8,116
../data/raw/7392.jsonl.gz,8,90
../data/raw/7393.jsonl.gz,5,77
../data/raw/7394.jsonl.gz,7,126
../data/raw/7395.jsonl.gz,4,5
../data/raw/7396.jsonl.gz,10,116
../data/raw/7397.jsonl.gz,6,54
../data/raw/7398.jsonl.gz,23,246
../data/raw/7399.jsonl.gz,15,202
../data/raw/74.jsonl.gz,3,0
../data/raw/740.jsonl.gz,0,0
../data/raw/7400.jsonl.gz,14,245
../data/raw/7401.jsonl.gz,3,28
../data/raw/7402.jsonl.gz,2,26
../data/raw/7403.jsonl.gz,20,321
../data/raw/7404.jsonl.gz,8,62
../data/raw/7405.jsonl.gz,6,71
../data/raw/7406.jsonl.gz,7,48
../data/raw/7407.jsonl.gz,6,34
../data/raw/7408.jsonl.gz,7,164
../data/raw/7409.jsonl.gz,7,141
../data/raw/741.jsonl.gz,0,0
../data/raw/7410.jsonl.gz,20,209
../data/raw/7411.jsonl.gz,11,178
../data/raw/7412.jsonl.gz,8,106
../data/raw/7413.jsonl.gz,6,46
../data/raw/7414.jsonl.gz,16,115
../data/raw/7415.jsonl.gz,34,413
../data/raw/7416.jsonl.gz,22,219
../data/raw/7417.jsonl.gz,49,484
../data/raw/7418.jsonl.gz,28,314
../data/raw/7419.jsonl.gz,35,371
../data/raw/742.jsonl.gz,0,0
../data/raw/7420.jsonl.gz,12,97
../data/raw/7421.jsonl.gz,2,10
../data/raw/7422.jsonl.gz,19,370
../data/raw/7423.jsonl.gz,16,165
../data/raw/7424.jsonl.gz,8,84
../data/raw/7425.jsonl.gz,10,104
../data/raw/7426.jsonl.gz,25,520
../data/raw/7427.jsonl.gz,14,217
../data/raw/7428.jsonl.gz,8,39
../data/raw/7429.jsonl.gz,1,9
../data/raw/743.jsonl.gz,0,0
../data/raw/7430.jsonl.gz,0,0
../data/raw/7431.jsonl.gz,1,14
../data/raw/7432.jsonl.gz,6,69
../data/raw/7433.jsonl.gz,14,211
../data/raw/7434.jsonl.gz,8,68
../data/raw/7435.jsonl.gz,10,183
../data/raw/7436.jsonl.gz,13,184
../data/raw/7437.jsonl.gz,13,100
../data/raw/7438.jsonl.gz,17,250
../data/raw/7439.jsonl.gz,11,89
../data/raw/744.jsonl.gz,0,0
../data/raw/7440.jsonl.gz,20,177
../data/raw/7441.jsonl.gz,37,453
../data/raw/7442.jsonl.gz,22,332
../data/raw/7443.jsonl.gz,7,119
../data/raw/7444.jsonl.gz,25,334
../data/raw/7445.jsonl.gz,11,146
../data/raw/7446.jsonl.gz,7,68
../data/raw/7447.jsonl.gz,6,74
../data/raw/7448.jsonl.gz,7,120
../data/raw/7449.jsonl.gz,16,169
../data/raw/745.jsonl.gz,0,0
../data/raw/7450.jsonl.gz,7,67
../data/raw/7451.jsonl.gz,5,50
../data/raw/7452.jsonl.gz,0,0
../data/raw/7453.jsonl.gz,1,7
../data/raw/7454.jsonl.gz,0,0
../data/raw/7455.jsonl.gz,2,13
../data/raw/7456.jsonl.gz,2,60
../data/raw/7457.jsonl.gz,10,215
../data/raw/7458.jsonl.gz,1,42
../data/raw/7459.jsonl.gz,1,26
../data/raw/746.jsonl.gz,0,0
../data/raw/7460.jsonl.gz,12,216
../data/raw/7461.jsonl.gz,9,92
../data/raw/7462.jsonl.gz,1,14
../data/raw/7463.jsonl.gz,6,64
../data/raw/7464.jsonl.gz,6,34
../data/raw/7465.jsonl.gz,4,23
../data/raw/7466.jsonl.gz,2,9
../data/raw/7467.jsonl.gz,4,15
../data/raw/7468.jsonl.gz,3,26
../data/raw/7469.jsonl.gz,1,2
../data/raw/747.jsonl.gz,0,0
../data/raw/7470.jsonl.gz,3,9
../data/raw/7471.jsonl.gz,7,114
../data/raw/7472.jsonl.gz,1,12
../data/raw/7473.jsonl.gz,1,6
../data/raw/7474.jsonl.gz,4,82
../data/raw/7475.jsonl.gz,2,52
../data/raw/7476.jsonl.gz,7,50
../data/raw/7477.jsonl.gz,3,54
../data/raw/7478.jsonl.gz,1,4
../data/raw/7479.jsonl.gz,12,203
../data/raw/748.jsonl.gz,0,0
../data/raw/7480.jsonl.gz,1,28
../data/raw/7481.jsonl.gz,4,18
../data/raw/7482.jsonl.gz,1,0
../data/raw/7483.jsonl.gz,8,69
../data/raw/7484.jsonl.gz,11,56
../data/raw/7485.jsonl.gz,48,851
../data/raw/7486.jsonl.gz,35,482
../data/raw/7487.jsonl.gz,52,559
../data/raw/7488.jsonl.gz,3,35
../data/raw/7489.jsonl.gz,1,5
../data/raw/749.jsonl.gz,0,0
../data/raw/7490.jsonl.gz,2,29
../data/raw/7491.jsonl.gz,8,49
../data/raw/7492.jsonl.gz,3,30
../data/raw/7493.jsonl.gz,14,166
../data/raw/7494.jsonl.gz,5,25
../data/raw/7495.jsonl.gz,1,0
../data/raw/7496.jsonl.gz,5,36
../data/raw/7497.jsonl.gz,8,83
../data/raw/7498.jsonl.gz,6,14
../data/raw/7499.jsonl.gz,6,37
../data/raw/75.jsonl.gz,12,0
../data/raw/750.jsonl.gz,0,0
../data/raw/7500.jsonl.gz,8,63
../data/raw/7501.jsonl.gz,2,7
../data/raw/7502.jsonl.gz,8,134
../data/raw/7503.jsonl.gz,5,28
../data/raw/7504.jsonl.gz,24,339
../data/raw/7505.jsonl.gz,6,32
../data/raw/7506.jsonl.gz,1,6
../data/raw/7507.jsonl.gz,5,20
../data/raw/7508.jsonl.gz,13,161
../data/raw/7509.jsonl.gz,6,56
../data/raw/751.jsonl.gz,0,0
../data/raw/7510.jsonl.gz,16,278
../data/raw/7511.jsonl.gz,15,450
../data/raw/7512.jsonl.gz,5,54
../data/raw/7513.jsonl.gz,10,121
../data/raw/7514.jsonl.gz,1,6
../data/raw/7515.jsonl.gz,0,0
../data/raw/7516.jsonl.gz,1,2
../data/raw/7517.jsonl.gz,16,1301
../data/raw/7518.jsonl.gz,7,34
../data/raw/7519.jsonl.gz,13,151
../data/raw/752.jsonl.gz,0,0
../data/raw/7520.jsonl.gz,10,155
../data/raw/7521.jsonl.gz,12,183
../data/raw/7522.jsonl.gz,23,193
../data/raw/7523.jsonl.gz,27,441
../data/raw/7524.jsonl.gz,14,126
../data/raw/7525.jsonl.gz,1,2
../data/raw/7526.jsonl.gz,10,152
../data/raw/7527.jsonl.gz,2,24
../data/raw/7528.jsonl.gz,0,0
../data/raw/7529.jsonl.gz,1,7
../data/raw/753.jsonl.gz,0,0
../data/raw/7530.jsonl.gz,4,41
../data/raw/7531.jsonl.gz,9,114
../data/raw/7532.jsonl.gz,5,48
../data/raw/7533.jsonl.gz,12,230
../data/raw/7534.jsonl.gz,13,112
../data/raw/7535.jsonl.gz,3,48
../data/raw/7536.jsonl.gz,19,316
../data/raw/7537.jsonl.gz,15,121
../data/raw/7538.jsonl.gz,6,90
../data/raw/7539.jsonl.gz,12,160
../data/raw/754.jsonl.gz,0,0
../data/raw/7540.jsonl.gz,17,597
../data/raw/7541.jsonl.gz,20,258
../data/raw/7542.jsonl.gz,15,119
../data/raw/7543.jsonl.gz,7,31
../data/raw/7544.jsonl.gz,30,507
../data/raw/7545.jsonl.gz,9,180
../data/raw/7546.jsonl.gz,33,477
../data/raw/7547.jsonl.gz,23,356
../data/raw/7548.jsonl.gz,22,408
../data/raw/7549.jsonl.gz,4,20
../data/raw/755.jsonl.gz,0,0
../data/raw/7550.jsonl.gz,1,2
../data/raw/7551.jsonl.gz,13,243
../data/raw/7552.jsonl.gz,12,95
../data/raw/7553.jsonl.gz,11,191
../data/raw/7554.jsonl.gz,18,220
../data/raw/7555.jsonl.gz,6,36
../data/raw/7556.jsonl.gz,7,94
../data/raw/7557.jsonl.gz,1,7
../data/raw/7558.jsonl.gz,11,120
../data/raw/7559.jsonl.gz,20,332
../data/raw/756.jsonl.gz,0,0
../data/raw/7560.jsonl.gz,21,138
../data/raw/7561.jsonl.gz,16,340
../data/raw/7562.jsonl.gz,15,221
../data/raw/7563.jsonl.gz,8,141
../data/raw/7564.jsonl.gz,6,126
../data/raw/7565.jsonl.gz,16,142
../data/raw/7566.jsonl.gz,10,98
../data/raw/7567.jsonl.gz,16,172
../data/raw/7568.jsonl.gz,11,116
../data/raw/7569.jsonl.gz,16,242
../data/raw/757.jsonl.gz,0,0
../data/raw/7570.jsonl.gz,20,313
../data/raw/7571.jsonl.gz,14,226
../data/raw/7572.jsonl.gz,29,344
../data/raw/7573.jsonl.gz,30,537
../data/raw/7574.jsonl.gz,11,150
../data/raw/7575.jsonl.gz,29,298
../data/raw/7576.jsonl.gz,9,116
../data/raw/7577.jsonl.gz,8,184
../data/raw/7578.jsonl.gz,9,60
